StartDate,EndDate,Status,Duplicate?,IP Address Check,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q1_1,Q2,Q3,Q4,Q5,Q16,Q7,Q23,Q8,Q30,Q31,Q35,Q23,Q24,Q25,Q26,total_no_tip,total_tip,mTurkCode
2017-04-11 13:35:59,2017-04-11 13:38:33,IP Address,,1,192.104.24.222,100,153,True,2017-04-11 13:38:33,R_2wtqrgaNw3jMJ5y,,,,,40.345596313477,-80.134201049805,anonymous,8,"Friends,Spouse / significant other,Family","Main course,Dessert",Water,9,,,,,Bottled water,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $26",Neither reasonable nor unreasonable,Female,18-34,Strongly Agree,15,26,0,832598
2017-04-11 14:20:22,2017-04-11 14:21:46,IP Address,,1,136.142.196.15,100,83,True,2017-04-11 14:21:46,R_2V8at7tB7B9eqAB,,,,,40.43440246582,-80.024803161621,anonymous,10,"Friends,Spouse / significant other","Appetizer,Main course",Water,20,Bottled water,"Pizza with nettles, red onions, and ricotta: $18",3.24,Somewhat reasonable,,,,Female,18-34,Strongly Agree,18,0,22.68,4894825
2017-04-11 14:27:47,2017-04-11 14:30:17,IP Address,,1,65.78.149.47,100,150,True,2017-04-11 14:30:18,R_2yqtvDzWHJJ8RZT,,,,,38.551696777344,-121.45010375977,anonymous,2,"Friends,Spouse / significant other",Main course,"Water,Wine,Beer or cider",25,,,,,One of our 20 draft craft beers,"Pizza with nettles, red onions, and ricotta: $23",Somewhat unreasonable,Male,18-34,Strongly Agree,18,32,0,2910901
2017-04-11 15:10:51,2017-04-11 15:13:09,IP Address,,1,50.49.145.205,100,138,True,2017-04-11 15:13:10,R_24iuLbXG09WPYIX,,,,,43.151794433594,-77.58519744873,anonymous,8,Family,"Appetizer,Main course",Water,15,,,,,Bottled water,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $21,Somewhat unreasonable,Female,50-64,Strongly Agree,15,21,0,9238854
2017-04-11 17:27:37,2017-04-11 17:29:42,IP Address,,1,12.12.160.26,100,124,True,2017-04-11 17:29:42,R_27mzAAltZckjRh2,,,,,37.751007080078,-97.821998596191,anonymous,10,"Friends,Spouse / significant other,Colleagues,Family,I eat alone","Appetizer,Main course","Water,Non-alcoholic beverages,Wine,Beer or cider,Cocktails / mixed drinks",40,One of our 20 draft craft beers,Duck leg braised in the wood oven with Belgian endive and carrot relish: $24,6.76,Neither reasonable nor unreasonable,,,,Male,35-49,Strongly Agree,18,0,41.32,4358512
2017-04-11 18:45:16,2017-04-11 18:46:45,IP Address,,1,73.93.155.47,100,89,True,2017-04-11 18:46:46,R_22A0eS0O5CflRfy,,,,,37.442901611328,-122.15139770508,anonymous,6,"Friends,Family","Main course,Dessert","Water,Non-alcoholic beverages,Cocktails / mixed drinks",12,One of our 5 national brand beers,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $16,4,Somewhat reasonable,,,,Female,18-34,Strongly Agree,10,0,27.76,563478
2017-04-11 20:06:16,2017-04-11 20:08:50,IP Address,,1,73.233.51.31,100,153,True,2017-04-11 20:08:50,R_OrnyslQNkkI7eU1,,,,,40.054794311523,-75.408302307129,anonymous,2,"Spouse / significant other,Family","Appetizer,Main course","Water,Non-alcoholic beverages",30,,,,,Bottled water,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $26",Extremely reasonable,Male,18-34,Strongly Agree,20,26,0,5251503
2017-04-11 20:46:04,2017-04-11 20:47:32,IP Address,,1,24.205.188.128,100,88,True,2017-04-11 20:47:33,R_1qb2qV0lrztXSON,,,,,34.011505126953,-117.85350036621,anonymous,20,I eat alone,"Main course,Dessert",Non-alcoholic beverages,12,Bottled water,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $16,3,Neither reasonable nor unreasonable,,,,Female,18-34,Strongly Agree,15,0,20.28,8085002
2017-04-12 11:53:09,2017-04-12 11:53:53,IP Address,,1,50.207.98.178,100,43,True,2017-04-12 11:53:54,R_1PUCMQEwqzU6iCp,,,,,37.84880065918,-122.53489685059,anonymous,10,"Friends,Spouse / significant other,Family",Main course,Non-alcoholic beverages,15,,,,,One of our 20 draft craft beers,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $21,Somewhat unreasonable,Male,18-34,Strongly Agree,18,30,0,8777079
2017-04-12 12:20:18,2017-04-12 12:22:11,IP Address,,1,65.78.120.23,100,113,True,2017-04-12 12:22:12,R_1mVO9uedGSR6Ltk,,,,,40.567794799805,-75.482803344727,anonymous,15,"Friends,Spouse / significant other","Appetizer,Main course","Water,Wine,Beer or cider",20,,,,,Bottled water,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $21,Somewhat reasonable,Female,18-34,Strongly Agree,17,21,0,4702934
2017-04-12 18:55:57,2017-04-12 18:58:11,IP Address,,1,69.204.48.193,100,133,True,2017-04-12 18:58:12,R_pFag34quc88fmc9,,,,,42.885406494141,-78.750297546387,anonymous,6,Family,Main course,"Water,Non-alcoholic beverages",14,Bottled water,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $20",3.25,Somewhat reasonable,,,,Male,35-49,Strongly Agree,15,0,24.85,3001002
2017-04-13 00:48:40,2017-04-13 00:49:59,IP Address,,1,172.88.24.195,100,79,True,2017-04-13 00:49:59,R_2rJ7EDJmJJrw03s,,,,,34.200500488281,-118.54040527344,anonymous,7,Spouse / significant other,"Appetizer,Main course","Wine,Beer or cider,Cocktails / mixed drinks",75,Red or white wine (from the wine list),"Pizza with nettles, red onions, and ricotta: $18",5.97,Extremely reasonable,,,,Male,35-49,Strongly Agree,10,0,37.29,1749324
2017-04-13 09:12:44,2017-04-13 09:14:27,IP Address,,1,76.119.102.218,100,102,True,2017-04-13 09:14:27,R_2aCESaMcj63zGpm,,,,,42.330596923828,-72.630599975586,anonymous,4,Spouse / significant other,"Appetizer,Main course","Water,Beer or cider",30,One of our 20 draft craft beers,"Pan-fried fish and shellfish cakes with wild arugula, artichokes, and aïoli: $25",6,Extremely reasonable,,,,Male,50-64,Strongly Agree,20,0,41.64,1534929
2017-04-13 12:19:51,2017-04-13 12:20:22,IP Address,,1,198.72.247.247,100,31,True,2017-04-13 12:20:22,R_2WMyWqgBcVfRjG6,,,,,34.085296630859,-117.96089935303,anonymous,9,"Spouse / significant other,I eat alone","Appetizer,Main course,Dessert",Beer or cider,23,,,,,One of our 20 draft craft beers,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $26",Neither reasonable nor unreasonable,Female,18-34,Strongly Agree,1,35,0,3233826
2017-04-13 13:11:42,2017-04-13 13:13:10,IP Address,,1,173.94.101.247,100,87,True,2017-04-13 13:13:10,R_24GJUe4iPKe8TMP,,,,,36.182403564453,-79.806701660156,anonymous,4,I eat alone,"Appetizer,Main course","Non-alcoholic beverages,Wine",20,Signature cocktail,"Pan-fried fish and shellfish cakes with wild arugula, artichokes, and aïoli: $25",12,Somewhat reasonable,,,,Female,18-34,Strongly Agree,25,0,51.96,2107182
2017-04-13 14:42:07,2017-04-13 14:45:48,IP Address,,1,174.59.143.221,100,220,True,2017-04-13 14:45:48,R_1PZ3DxkqfVRglGd,,,,,39.893905639648,-76.557998657227,anonymous,1,"Friends,Family",Appetizer,Non-alcoholic beverages,15,,,,,Bottled water,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $26",Somewhat reasonable,Female,18-34,Strongly Agree,10,26,0,674130
2017-04-13 17:14:24,2017-04-13 17:16:03,IP Address,,1,156.72.30.1,100,99,True,2017-04-13 17:16:03,R_1f1RekcyNMjxRxS,,,,,33.669494628906,-117.8231048584,anonymous,10,"Spouse / significant other,Family",Main course,"Water,Beer or cider,Cocktails / mixed drinks",25,One of our 20 draft craft beers,"Pizza with nettles, red onions, and ricotta: $18",5.18,Somewhat reasonable,,,,Female,18-34,Strongly Agree,15,0,33.26,530752
2017-04-13 20:18:30,2017-04-13 20:20:25,IP Address,,1,73.15.51.230,100,114,True,2017-04-13 20:20:25,R_3lK5SBkhJ98XEaJ,,,,,37.721694946289,-122.44439697266,anonymous,10,"Friends,Colleagues,Family",Main course,Beer or cider,25,,,,,One of our 5 national brand beers,Duck leg braised in the wood oven with Belgian endive and carrot relish: $31,Somewhat reasonable,Male,18-34,Strongly Agree,18,38,0,5857544
2017-04-13 21:12:14,2017-04-13 21:14:59,IP Address,,1,68.197.160.81,100,164,True,2017-04-13 21:15:00,R_1LnXF91PoG2B4EC,,,,,40.816299438477,-73.862098693848,anonymous,10,Friends,"Main course,Dessert",Non-alcoholic beverages,40,Bottled water,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $20",3,Somewhat reasonable,,,,Female,50-64,Strongly Agree,15,0,24.6,7338849
2017-04-14 09:20:20,2017-04-14 09:21:56,IP Address,,1,92.51.116.48,100,96,True,2017-04-14 09:21:57,R_3stApUX2fWo5gdy,,,,,41.725006103516,44.790802001953,anonymous,6,"Friends,Family","Main course,Dessert",Non-alcoholic beverages,20,,,,,Bottled water,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $21,Somewhat reasonable,Female,18-34,Strongly Agree,10,21,0,1585509
2017-04-14 11:11:57,2017-04-14 11:16:34,IP Address,,1,72.23.134.60,100,277,True,2017-04-14 11:16:35,R_1GJlzpxDa11fezK,,,,,41.222503662109,-80.252098083496,anonymous,3,Family,"Main course,Dessert",Water,10,,,,,Bottled water,"Pizza with nettles, red onions, and ricotta: $23",Extremely reasonable,Female,18-34,Strongly Agree,15,23,0,9687715
2017-04-14 12:30:50,2017-04-14 12:33:32,IP Address,,1,71.75.51.86,100,162,True,2017-04-14 12:33:32,R_1mq24Mcj10AXret,,,,,35.293594360352,-80.735000610352,anonymous,7,"Friends,Spouse / significant other,Family","Appetizer,Main course","Non-alcoholic beverages,Cocktails / mixed drinks",65,Signature cocktail,Duck leg braised in the wood oven with Belgian endive and carrot relish: $24,10,Extremely reasonable,,,,Female,35-49,Strongly Agree,25,0,48.88,209394
2017-04-14 18:25:11,2017-04-14 18:27:37,IP Address,,1,24.239.67.212,100,145,True,2017-04-14 18:27:37,R_1fjuDHGEZxKXpUz,,,,,39.796096801758,-75.980796813965,anonymous,4,"Spouse / significant other,Family,I eat alone","Appetizer,Main course","Water,Non-alcoholic beverages",12,,,,,Bottled water,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $21,Somewhat unreasonable,Female,35-49,Strongly Agree,20,21,0,2824591
2017-04-14 18:46:36,2017-04-14 18:48:32,IP Address,,1,68.48.116.163,100,116,True,2017-04-14 18:48:33,R_1jw6vuueo3leaGV,,,,,42.860198974609,-84.594100952148,anonymous,4,Friends,"Appetizer,Main course","Water,Cocktails / mixed drinks",20,Bottled water,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $16,2.88,Somewhat reasonable,,,,Female,18-34,Strongly Agree,18,0,20.16,7779748
2017-04-14 19:54:57,2017-04-14 20:00:12,IP Address,,1,76.167.48.115,100,314,True,2017-04-14 20:00:12,R_1NqwHgl4CbV9ubo,,,,,33.928894042969,-116.48809814453,anonymous,2,Spouse / significant other,Main course,"Water,Non-alcoholic beverages",10,,,,,Bottled water,"Pizza with nettles, red onions, and ricotta: $23",Somewhat reasonable,Female,18-34,Strongly Agree,15,23,0,4732342
2017-04-14 20:25:18,2017-04-14 20:27:12,IP Address,,1,98.226.177.236,100,114,True,2017-04-14 20:27:13,R_DHxnWqbeS9EMWcx,,,,,41.923202514648,-87.805702209473,anonymous,10,Spouse / significant other,Main course,"Water,Non-alcoholic beverages,Beer or cider",15,One of our 5 national brand beers,"Pizza with nettles, red onions, and ricotta: $18",5,Somewhat unreasonable,,,,Female,18-34,Strongly Agree,20,0,30.92,889057
2017-04-15 01:21:35,2017-04-15 01:23:19,IP Address,,1,68.4.23.178,100,103,True,2017-04-15 01:23:19,R_1mzyTJUoEwUPcKA,,,,,33.480194091797,-117.61410522461,anonymous,1,"Friends,Family","Appetizer,Main course",Cocktails / mixed drinks,100,,,,,Red or white wine (from the wine list),Duck leg braised in the wood oven with Belgian endive and carrot relish: $31,Extremely reasonable,Male,18-34,Strongly Agree,20,43,0,1008910
2017-04-15 10:44:25,2017-04-15 10:45:07,IP Address,,1,72.220.12.233,100,42,True,2017-04-15 10:45:08,R_33gs9mYRnmVTKTD,,,,,32.636093139648,-117.05319976807,anonymous,9,Friends,Appetizer,Beer or cider,10,,,,,One of our 5 national brand beers,Duck leg braised in the wood oven with Belgian endive and carrot relish: $31,Extremely reasonable,Male,18-34,Strongly Agree,20,38,0,6522650
2017-04-15 13:12:45,2017-04-15 13:14:25,IP Address,,1,98.210.228.117,100,99,True,2017-04-15 13:14:25,R_2wFDNflUGXgFFDf,,,,,37.895904541016,-122.56629943848,anonymous,30,"Friends,Spouse / significant other,I eat alone","Appetizer,Main course","Water,Non-alcoholic beverages,Wine,Beer or cider",20,One of our 20 draft craft beers,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $20",6.04,Neither reasonable nor unreasonable,,,,Female,18-34,Strongly Agree,20,0,36.28,7489647
2017-04-15 15:51:06,2017-04-15 15:54:00,IP Address,,1,72.230.140.2,100,174,True,2017-04-15 15:54:01,R_vAZBgjvGBbIan6N,,,,,43.11540222168,-77.557601928711,anonymous,12,"Friends,Spouse / significant other,Colleagues,Family","Appetizer,Main course","Water,Non-alcoholic beverages,Wine,Beer or cider,Cocktails / mixed drinks",10,,,,,Bottled water,"Pizza with nettles, red onions, and ricotta: $23",Somewhat reasonable,Female,18-34,Strongly Agree,15,23,0,9276926
2017-04-15 16:22:35,2017-04-15 16:24:26,IP Address,,1,47.150.180.8,100,110,True,2017-04-15 16:24:26,R_1ey0UCGR8dsAPwP,,,,,34.536102294922,-117.29119873047,anonymous,2,Family,"Appetizer,Main course","Water,Non-alcoholic beverages",25,One of our 5 national brand beers,"Pizza with nettles, red onions, and ricotta: $18",4,Somewhat reasonable,,,,Female,50-64,Strongly Agree,15,0,29.92,5690746
2017-04-15 19:51:45,2017-04-15 19:52:52,IP Address,,1,68.5.74.163,100,67,True,2017-04-15 19:52:53,R_25tLpfTEWDl0cKA,,,,,33.645095825195,-117.67860412598,anonymous,2,Friends,Main course,Water,13,,,,,Bottled water,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $21,Neither reasonable nor unreasonable,Male,18-34,Strongly Agree,15,21,0,9818406
2017-04-15 20:34:13,2017-04-15 20:35:19,IP Address,,1,107.146.214.180,100,65,True,2017-04-15 20:35:19,R_3qHVL3kuDofsgu4,,,,,35.333892822266,-119.0225982666,anonymous,4,"Friends,Spouse / significant other","Main course,Dessert",Beer or cider,28,,,,,One of our 20 draft craft beers,Duck leg braised in the wood oven with Belgian endive and carrot relish: $31,Somewhat reasonable,Male,35-49,Strongly Agree,10,40,0,9906631
2017-04-15 20:45:22,2017-04-15 20:48:08,IP Address,,1,76.170.197.109,100,165,True,2017-04-15 20:48:09,R_2dKJ3QiM6x9LFrl,,,,,33.816101074219,-117.97940063477,anonymous,4,"Friends,Spouse / significant other,Colleagues,Family","Appetizer,Main course","Water,Non-alcoholic beverages",15,Bottled water,"Pan-fried fish and shellfish cakes with wild arugula, artichokes, and aïoli: $25",4,Somewhat reasonable,,,,Female,50-64,Strongly Agree,20,0,31,3321942
2017-04-15 23:55:54,2017-04-15 23:57:18,IP Address,,1,47.136.158.15,100,84,True,2017-04-15 23:57:19,R_2sqFL0TIUKh1U4N,,,,,34.122299194336,-117.71429443359,anonymous,2,"Colleagues,Family",Main course,"Water,Non-alcoholic beverages",18,,,,,Bottled water,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $26",Neither reasonable nor unreasonable,Male,35-49,Strongly Agree,15,26,0,1466105
2017-04-16 05:07:35,2017-04-16 05:10:39,IP Address,,1,174.67.228.232,100,183,True,2017-04-16 05:10:39,R_2xP3eMPS7EoS12e,,,,,33.669494628906,-117.8231048584,anonymous,3,Family,"Appetizer,Main course",Non-alcoholic beverages,20,Bottled water,"Pizza with nettles, red onions, and ricotta: $18",3.24,Somewhat reasonable,,,,Male,35-49,Strongly Agree,20,0,22.68,995477
2017-04-16 09:06:57,2017-04-16 09:08:42,IP Address,,1,108.245.192.125,100,105,True,2017-04-16 09:08:43,R_81XrW1UQhDmXPnb,,,,,34.09049987793,-118.13439941406,anonymous,1,Family,Main course,Water,15,,,,,Bottled water,"Pizza with nettles, red onions, and ricotta: $23",Somewhat unreasonable,Male,35-49,Strongly Agree,15,23,0,4558787
2017-04-16 09:19:23,2017-04-16 09:23:52,IP Address,,1,180.150.157.38,100,268,True,2017-04-16 09:23:52,R_BWIZLmPAHJ9waLn,,,,,22.25,114.16668701172,anonymous,12,Friends,"Appetizer,Main course",Beer or cider,20,Signature cocktail,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $20",5,Neither reasonable nor unreasonable,,,,Male,18-34,Strongly Agree,3,0,39.56,4166274
2017-04-16 10:25:31,2017-04-16 10:26:51,IP Address,,1,158.222.220.155,100,80,True,2017-04-16 10:26:52,R_3h5t7NcZAFXVokX,,,,,40.8291015625,-73.949096679688,anonymous,1,Friends,Main course,"Water,Non-alcoholic beverages,Beer or cider",25,,,,,Bottled water,"Pizza with nettles, red onions, and ricotta: $23",Somewhat reasonable,Male,18-34,Strongly Agree,15,23,0,3185676
2017-04-16 12:45:55,2017-04-16 12:48:07,IP Address,,1,174.55.111.119,100,132,True,2017-04-16 12:48:08,R_a2XS83xfHnP3Adz,,,,,39.937606811523,-77.661102294922,anonymous,2,"Spouse / significant other,Family",Main course,"Water,Non-alcoholic beverages",10,Bottled water,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $16,3.5,Somewhat unreasonable,,,,Female,35-49,Strongly Agree,20,0,20.78,3513538
2017-04-16 12:52:14,2017-04-16 12:54:06,IP Address,,1,144.118.77.57,100,112,True,2017-04-16 12:54:07,R_3DEGmxjJVRTD5bX,,,,,39.959701538086,-75.196800231934,anonymous,4,Spouse / significant other,"Appetizer,Main course,Dessert","Beer or cider,Cocktails / mixed drinks",45,Signature cocktail,Duck leg braised in the wood oven with Belgian endive and carrot relish: $24,7,Somewhat reasonable,,,,Male,18-34,Strongly Agree,18,0,45.88,3343003
2017-04-16 16:13:33,2017-04-16 16:16:11,IP Address,,1,98.116.65.75,100,158,True,2017-04-16 16:16:12,R_3JsaxKhqiWkHNLa,,,,,40.751693725586,-73.883201599121,anonymous,10,"Friends,Spouse / significant other,Colleagues,Family,I eat alone","Appetizer,Main course,Dessert","Water,Non-alcoholic beverages",15,,,,,Bottled water,"Pizza with nettles, red onions, and ricotta: $23",Extremely reasonable,Male,18-34,Strongly Agree,10,23,0,324479
2017-04-16 16:23:11,2017-04-16 16:24:31,IP Address,,1,108.39.143.231,100,79,True,2017-04-16 16:24:31,R_2uv5TcJgI279Qvn,,,,,40.459594726562,-79.835800170898,anonymous,5,"Friends,I eat alone","Appetizer,Main course","Water,Wine,Beer or cider",12,,,,,Bottled water,"Pizza with nettles, red onions, and ricotta: $23",Somewhat unreasonable,Female,50-64,Strongly Agree,15,23,0,8045411
2017-04-16 21:13:51,2017-04-16 21:16:21,IP Address,,1,75.43.33.129,100,149,True,2017-04-16 21:16:21,R_2XiZZGxRnQBGPvN,,,,,38.272201538086,-121.22889709473,anonymous,12,I eat alone,Main course,Water,10,Bottled water,"Pan-fried fish and shellfish cakes with wild arugula, artichokes, and aïoli: $25",4,Extremely unreasonable,,,,Male,35-49,Strongly Agree,15,0,31,7878785
2017-04-16 22:16:06,2017-04-16 22:17:37,IP Address,,1,69.114.178.131,100,91,True,2017-04-16 22:17:38,R_3RjtjUZTtBTzH42,,,,,40.583297729492,-73.924003601074,anonymous,5,Family,"Main course,Dessert","Water,Cocktails / mixed drinks",25,Bottled water,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $20",2,Somewhat reasonable,,,,Female,18-34,Strongly Agree,10,0,23.6,7410696
2017-04-16 23:44:24,2017-04-16 23:45:40,IP Address,,1,24.205.86.79,100,75,True,2017-04-16 23:45:40,R_2ci3LK3hxUKlFQ2,,,,,34.173797607422,-118.1701965332,anonymous,10,I eat alone,Main course,"Water,Wine,Cocktails / mixed drinks",33,Signature cocktail,"Pizza with nettles, red onions, and ricotta: $18",8,Somewhat reasonable,,,,Male,18-34,Strongly Agree,25,0,40.4,2142965
2017-04-17 04:23:18,2017-04-17 04:24:33,IP Address,,1,103.255.6.86,100,75,True,2017-04-17 04:24:34,R_6Wk32YZTedyNuoh,,,,,33.690002441406,73.055099487305,anonymous,18,Family,Main course,Water,50,,,,,One of our 5 national brand beers,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $26",Somewhat reasonable,Male,18-34,Strongly Agree,80,33,0,4891422
2017-04-17 05:44:44,2017-04-17 05:47:11,IP Address,,1,192.251.13.62,100,146,True,2017-04-17 05:47:11,R_tSuGN6NspusDBjr,,,,,40.154495239258,-75.380897521973,anonymous,4,"Spouse / significant other,Family","Main course,Dessert","Water,Non-alcoholic beverages",25,Bottled water,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $20",4,Somewhat reasonable,,,,Male,35-49,Strongly Agree,20,0,25.6,9519742
2017-04-17 05:50:41,2017-04-17 05:51:48,IP Address,,1,84.26.133.104,100,67,True,2017-04-17 05:51:49,R_2dg88aHIS70O5nK,,,,,51.516494750977,4.4365997314453,anonymous,3,"Spouse / significant other,Family",Appetizer,"Water,Beer or cider",45,,,,,One of our 20 draft craft beers,"Pan-fried fish and shellfish cakes with wild arugula, artichokes, and aïoli: $33",Somewhat unreasonable,Female,35-49,Strongly Agree,15,42,0,1362506
2017-04-17 07:35:37,2017-04-17 07:37:17,IP Address,,1,170.115.248.22,100,99,True,2017-04-17 07:37:17,R_PuJRFcf1xREf0hb,,,,,39.960906982422,-75.231002807617,anonymous,5,"Friends,Family","Appetizer,Main course","Water,Non-alcoholic beverages,Beer or cider",35,One of our 20 draft craft beers,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $20",7,Extremely reasonable,,,,Male,18-34,Strongly Agree,20,0,37.24,5724216
2017-04-17 08:03:49,2017-04-17 08:06:31,IP Address,,1,69.120.234.200,100,161,True,2017-04-17 08:06:32,R_2ugtEpyiXnJ33fb,,,,,40.676605224609,-73.703796386719,anonymous,15,Family,Main course,"Water,Non-alcoholic beverages",25,,,,,Bottled water,"Pan-fried fish and shellfish cakes with wild arugula, artichokes, and aïoli: $33",Neither reasonable nor unreasonable,Male,35-49,Strongly Agree,10,33,0,6490219
2017-04-17 10:14:42,2017-04-17 10:16:50,IP Address,,1,130.49.45.19,100,127,True,2017-04-17 10:16:50,R_2XjnqeDO0NRgjhR,,,,,40.43440246582,-80.024803161621,anonymous,15,"Friends,Family,I eat alone",Main course,Water,15,Bottled water,"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $20",5,Neither reasonable nor unreasonable,,,,Male,18-34,Strongly Agree,18,0,26.6,675723
2017-04-17 10:56:36,2017-04-17 10:58:33,IP Address,,1,23.30.214.121,100,116,True,2017-04-17 10:58:33,R_6hC5nRiJ2XzQ54l,,,,,40.240203857422,-76.130500793457,anonymous,4,"Friends,Spouse / significant other,Family","Appetizer,Main course","Water,Beer or cider,Cocktails / mixed drinks",25,,,,,Signature cocktail,"Pizza with nettles, red onions, and ricotta: $23",Neither reasonable nor unreasonable,Male,18-34,Strongly Agree,100,37,0,1168040
2017-04-17 13:42:03,2017-04-17 13:44:18,IP Address,,1,128.118.94.180,100,135,True,2017-04-17 13:44:18,R_4HE2UjVwf8JkReF,,,,,40.935394287109,-77.783096313477,anonymous,8,Spouse / significant other,Main course,Non-alcoholic beverages,17,Bottled water,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $16,3.5,Somewhat unreasonable,,,,Female,18-34,Strongly Agree,20,0,20.78,2908617
2017-04-17 14:02:10,2017-04-17 14:03:55,IP Address,,1,47.208.146.175,100,104,True,2017-04-17 14:03:55,R_24LYRZk2QGPb9dz,,,,,40.802093505859,-124.16369628906,anonymous,2,Family,Main course,Non-alcoholic beverages,20,,,,,Signature cocktail,"Pizza with nettles, red onions, and ricotta: $23",Somewhat reasonable,Female,18-34,Strongly Agree,10,37,0,9531443
2017-04-17 15:31:53,2017-04-17 15:33:36,IP Address,,1,73.188.16.162,100,103,True,2017-04-17 15:33:37,R_3KobnClBQvnBGUN,,,,,39.940704345703,-75.228103637695,anonymous,1,Family,"Main course,Dessert",Non-alcoholic beverages,25,Bottled water,"Pizza with nettles, red onions, and ricotta: $18",4,Extremely reasonable,,,,Female,35-49,Strongly Agree,20,0,23.44,4913473
2017-04-17 17:52:51,2017-04-17 17:54:33,IP Address,,1,73.92.250.45,100,101,True,2017-04-17 17:54:34,R_1o6ELRzyaU6US4d,,,,,38.02799987793,-121.88470458984,anonymous,4,"Friends,Colleagues,Family",Main course,Non-alcoholic beverages,22,,,,,Bottled water,"Pizza with nettles, red onions, and ricotta: $23",Extremely reasonable,Female,35-49,Strongly Agree,18,23,0,2596474
2017-04-17 17:54:19,2017-04-17 17:55:39,IP Address,,1,72.77.89.82,100,79,True,2017-04-17 17:55:39,R_1qW08pXYzFY3jml,,,,,40.406692504883,-80.110801696777,anonymous,19,"Friends,Family,I eat alone",Main course,Water,14,Bottled water,Egg and spinach fettuccine with wild mushroom ragù and Parmesan: $16,4,Somewhat reasonable,,,,Female,50-64,Strongly Agree,15,0,21.28,8777496
2017-04-17 19:36:40,2017-04-17 19:38:30,IP Address,,1,45.18.228.112,100,110,True,2017-04-17 19:38:30,R_3I3N8oRVLlY5GuY,,,,,38.666702270508,-121.62930297852,anonymous,8,"Friends,Spouse / significant other,Family","Appetizer,Main course","Wine,Beer or cider,Cocktails / mixed drinks",35,,,,,Red or white wine (from the wine list),"Pan-fried fish and shellfish cakes with wild arugula, artichokes, and aïoli: $33",Somewhat unreasonable,Male,18-34,Strongly Agree,20,45,0,6097275
2017-04-17 21:11:07,2017-04-17 21:13:11,IP Address,,1,108.26.46.35,100,124,True,2017-04-17 21:13:12,R_elJvTUNGav1apeF,,,,,43.044006347656,-76.151802062988,anonymous,9,"Friends,I eat alone","Appetizer,Main course,Dessert",Wine,25,,,,,Red or white wine (from the wine list),"Roasted pork loin with sweet potato purée, snap peas, and hazelnut-sage sauce: $26",Somewhat reasonable,Female,18-34,Strongly Agree,15,38,0,4494596
2017-04-18 03:18:23,2017-04-18 03:19:43,IP Address,,1,23.126.177.129,100,79,True,2017-04-18 03:19:43,R_31iIPcBvnMoizOB,,,,,37.458999633789,-122.17810058594,anonymous,2,"Friends,Family",Main course,"Water,Beer or cider",20,,,,,Bottled water,"Pizza with nettles, red onions, and ricotta: $23",Somewhat reasonable,Female,35-49,Strongly Agree,20,23,0,4914466
2017-04-18 04:17:52,2017-04-18 04:21:18,IP Address,,1,68.84.8.109,100,205,True,2017-04-18 04:21:18,R_R2jsC4TB1Bt6T73,,,,,38.811492919922,-77.12850189209,anonymous,2,Family,"Appetizer,Main course",Non-alcoholic beverages,10,Bottled water,"Pizza with nettles, red onions, and ricotta: $18",4,Somewhat unreasonable,,,,Female,18-34,Strongly Agree,20,0,23.44,8154426
